site_id,name,lat,lon,label,class,season,scene_date,cloud_pct,ndvi_mean,ndvi_std,ndvi_center,ndvi_ring,ndvi_diff,ndvi_lvar,ndwi_mean,ndwi_std,ndwi_center,ndwi_ring,ndwi_diff,ndwi_lvar,msavi_mean,msavi_center,msavi_diff,clay_ratio,iron_oxide
OSM64,Situs Petirtaan Sumberbeji,-7.6658053,112.2562369,soft_positive,1,dry,2024-07-16,0.767885,0.4082536227034362,0.11634287233051875,0.4068032436637729,0.3970827926719281,0.00972045099184482,0.003008023366827879,-0.38320142682520736,0.08573776633096437,-0.38313348476594183,-0.37587669113763,-0.007256793628311831,0.0017296913385536853,0.5691152423066538,0.570091210888649,0.01318908904663696,1.3613809245704034,0.9392972581315702
OSM65,Situs Gua Selomangleng,-7.8072612,111.9729852,soft_positive,1,dry,2024-07-16,0.767885,0.40334931543380625,0.10887705758184461,0.35312944721024886,0.41155408095822293,-0.058424633747974075,0.0021083091975888746,-0.3823483084786346,0.08618664075965893,-0.3460912016225412,-0.3884275747037476,0.04233637308120641,0.0014518533891225696,0.5650654203210855,0.5099185974082365,-0.0639828425021276,1.3916758654382038,0.9494977429557101
OSM66,Situs Arca Totok Kerot,-7.7979459,112.0701523,soft_positive,1,dry,2024-07-16,0.767885,0.3751351194797839,0.15342636475408905,0.4118956462497589,0.3586267216434457,0.05326892460631316,0.003949496724501021,-0.35234777351222124,0.1208784638699108,-0.3714390701064619,-0.3410541848572681,-0.030384885249193805,0.0025879668696377487,0.5258617303154799,0.5743859440355209,0.06876745463827127,1.2754180732766167,0.9434742520414998
OSM67,Situs Candi Tondowongso,-7.7905516,112.1422892,soft_positive,1,dry,2024-07-16,0.767885,0.3628597840466288,0.1310629903736843,0.4098257833300468,0.3637154259561585,0.0461103573738883,0.003862186854084736,-0.346751014898757,0.10165851422613557,-0.37903263881188126,-0.3469736742546662,-0.032058964557215075,0.002450566278374283,0.5180158162026002,0.5686443239946232,0.05004936013604533,1.259746170733555,0.9602739845157557
OSM68,Candi Mirigambar,-8.1341345,111.9759543,soft_positive,1,dry,2024-07-16,0.767885,0.21475688985858604,0.12065612758065172,0.17126310174237908,0.24057084599689776,-0.06930774425451869,0.0021583423201517386,-0.20033921475348077,0.10388579322420705,-0.1583431994296063,-0.22404177604713063,0.06569857661752432,0.0013453230380970878,0.3383058149846309,0.2876614370784711,-0.08298858614543325,1.1266947159268865,0.9700422486875081
WIKI0003,Candi Penataran,-8.01611111,112.20916667,soft_positive,1,dry,2024-07-16,0.767885,0.33316246054542753,0.1374705854469699,0.23134418161769102,0.332888636068046,-0.10154445445035495,0.0042575171424924785,-0.3157024992043319,0.11371548906501089,-0.24097944186633055,-0.315538260529685,0.07455881866335443,0.0030842858469933465,0.48304471350979555,0.36483277416192095,-0.11870650517026332,1.2412828319878715,0.9585767509296121
OSM70,Situs Candi Gempur Adan-Adan,-7.769902,112.1171099,soft_positive,1,dry,2024-07-16,0.767885,0.3749149216096194,0.12458537197090287,0.4260890168137506,0.37316071645695403,0.052928300356796576,0.0037790793316995804,-0.35866863190215487,0.09676155867447618,-0.3995615545201432,-0.3574116203353178,-0.04214993418482538,0.0023428094993963736,0.5328706495440796,0.5916509717102383,0.06164689325460604,1.2750790680515764,0.9595547413413071
OSM71,Situs Watu Umpak Grobogon,-7.6011296,112.3480411,soft_positive,1,dry,2024-07-16,0.767885,0.36150402512897273,0.12044378744792414,0.36521893176839015,0.37328798483656983,-0.008069053068179677,0.0025031900650566595,-0.3468221262101629,0.08958694724305019,-0.3460614256128763,-0.3565236193308734,0.010462193717997115,0.001613430414596666,0.5188252003371449,0.5264434267917238,-0.005326481492425872,1.3087456914989732,0.9643972064353081
OSM72,Situs Kedaton Jombang,-7.6346011,112.2532318,soft_positive,1,dry,2024-07-16,0.767885,0.35965968033565976,0.12163663603502703,0.3042851851800161,0.3677985932724343,-0.06351340809241818,0.00289235308637237,-0.34102341354906396,0.08964553336044787,-0.2896039487187061,-0.3494388352133598,0.05983488649465368,0.0016729842522589854,0.5163331484997807,0.4489508409217734,-0.07728676029994042,1.2865096513165475,0.9558141484117508
OSM73,Candi Ngetos,-7.6935104,111.8424528,soft_positive,1,dry,2024-07-26,3.090687,0.31664538569336553,0.11877126608673766,0.2353800509274908,0.32593741938479326,-0.09055736845730245,0.0029289290479698996,-0.32824993779399503,0.08617678714622255,-0.2607183221496253,-0.3363716234089141,0.07565330125928876,0.001685984475853886,0.4684604922138029,0.37006333830852556,-0.10882206161692676,1.292852941842164,1.024557777536096
OSM74,Situs Dam Pipo,-7.78122,112.2578354,soft_positive,1,dry,2024-07-16,0.767885,0.42297513341400084,0.1039833751004906,0.46070547770300607,0.4160217236198875,0.04468375408311859,0.0026162882523976176,-0.39058856711801654,0.08270515483107194,-0.4144976077011934,-0.3856607550060137,-0.028836852695179716,0.0016927126695164426,0.5861748357041024,0.6294924302903815,0.05139805644410711,1.3842331581008012,0.9224035988912141
OSM75,Situs Watu Gilang Pujon,-7.8289325,112.4220203,soft_positive,1,dry,2024-07-16,0.767885,0.4464259300580381,0.08858970088149155,0.4176012262494319,0.456191652873944,-0.038590426624512064,0.0016626219392419977,-0.4050171923538776,0.06785417204588076,-0.3730631512769791,-0.4145782382181341,0.04151508694115502,0.0009938998323792214,0.6119253038867443,0.5876237541806608,-0.03332388895335392,1.3527507132434486,0.9009245583001855
OSM76,Situs Candi Ganter,-7.8271272,112.3939101,soft_positive,1,dry,2024-07-16,0.767885,0.5162931538722725,0.05333449111859199,0.512234619204455,0.5164883730219756,-0.004253753817520578,0.001034191998489513,-0.46981130009661065,0.04496619936930182,-0.4623392408716383,-0.46991290541546865,0.00757366454383035,0.0007635390391174304,0.679294353307425,0.6760870325931819,-0.0033354716569305998,1.4727615184161889,0.8830913370320008
OSM77,Situs Sendang Made,-7.4030121,112.3122484,soft_positive,1,dry,2024-07-16,0.767885,0.34458507687916673,0.08574198914076585,0.3914098173518265,0.3389241965006816,0.05248562085114489,0.0020405488875629616,-0.3265628119742789,0.0645243566487162,-0.35680635068574035,-0.32337303933793904,-0.03343331134780131,0.0011872098778386555,0.5061415647317011,0.5590494989636522,0.05983669439031808,1.31493341950336,0.9591825447984699
OSM78,Situs Makam Gunung Ratu,-7.2640867,112.2370884,soft_positive,1,dry,2024-07-16,0.011199,0.3116039549899761,0.1201784499479221,0.32164596289040254,0.29867402007823207,0.022971942812170465,0.0020081911281139937,-0.31779471697759126,0.08849443089757998,-0.3230215716305816,-0.3075722066383753,-0.015449364992206283,0.0011242320229571457,0.4621345918792641,0.4756025258999489,0.02913439964875153,1.2835970235433936,1.0119527850652268
OSM79,Prasasti Gurit,-7.403138,112.2881247,soft_positive,1,dry,2024-07-16,0.767885,0.3511205500249709,0.11640483108959994,0.25459367745169786,0.36460574270735985,-0.11001206525566198,0.002362870748158282,-0.32948112257100154,0.08776501621859317,-0.25372274946061596,-0.3404837743923616,0.08676102493174565,0.0014471906790610068,0.5083571883349963,0.39615502170984657,-0.12721536722418808,1.2880469324836452,0.9493474972193197
OSM80,Prasasti Sumbersari,-7.2892372,112.235266,soft_positive,1,dry,2024-07-16,0.011199,0.34243969106394573,0.11085042471984605,0.3942111133889963,0.3330565275493483,0.061154585839648,0.002156367787887403,-0.3265874167681331,0.07961209939352427,-0.36351949544892703,-0.32052957892780354,-0.042989916521123495,0.0012888807484748791,0.49921163926809103,0.554682408133176,0.06597352791698041,1.306979357749324,0.9633716730328513
OSM81,Candi Situsumpak,-7.5406294,112.4025429,soft_positive,1,dry,2024-07-16,0.767885,0.3603192946091692,0.12626623983732208,0.4546255823829195,0.3193419194873705,0.135283662895549,0.0018821332517168826,-0.33565559163284564,0.09345883049590646,-0.4065577141673081,-0.30452254879429896,-0.10203516537300916,0.0010518818640645258,0.515885086708575,0.6224145906914782,0.15333293641956036,1.3188265798467889,0.9422839420151795
OSM82,Situs Yoni Lebak Jabung,-7.619221,112.4114903,soft_positive,1,dry,2024-07-16,0.767885,0.31555496234857394,0.1074786808308632,0.30714386745998506,0.32041851765975093,-0.01327465019976587,0.0021266605984838222,-0.3070732704602466,0.08678499778264204,-0.29579600385501253,-0.31089395504128775,0.015097951186275216,0.0013617727761357254,0.46874518000481896,0.466946128779673,-0.00654497041282609,1.302418623449559,0.980536326628775
OSM83,Candi Kedaton,-7.5704583,112.3796406,soft_positive,1,dry,2024-07-16,0.767885,0.3658586916065804,0.13583006976309245,0.2727753272160548,0.3801503367364607,-0.1073750095204059,0.0035577443056104743,-0.3470368186209292,0.10384218587567387,-0.29274516845460774,-0.3572294806344082,0.06448431217980044,0.0021364875458692784,0.520018705772871,0.41476662655581664,-0.12243262236751751,1.3001714436183334,0.9543520329510802
OSM85,Situs Siti Hinggil,-7.5503366,112.3692731,soft_positive,1,dry,2024-07-16,0.767885,0.3398015967294529,0.14867808569023272,0.38162900478482625,0.3241255854972122,0.057503419287614044,0.0028302052614806316,-0.3309217442693333,0.11111606316520939,-0.3625657547156625,-0.3188960102724829,-0.043669744443179614,0.0016457636828558881,0.48765403180096756,0.5358633360818635,0.06644827477848725,1.2907765748862208,0.9765566312667868
OSM86,candi jawar,-8.1680934,112.8953201,soft_positive,1,dry,2024-08-12,0.215202,0.5155078328442687,0.06518775486576533,0.4896247165530069,0.517227920499248,-0.02760320394624116,0.0011064888470145625,-0.4666478959298007,0.055864712885575166,-0.44233331482612553,-0.468144262023222,0.02581094719709648,0.0007899531708915751,0.6777072706876445,0.6544647533382693,-0.024816003922227492,1.4835618253040848,0.8774774287330056
OSM87,Cagar Budaya Candi Pendem,-7.497183,111.2241471,soft_positive,1,dry,2024-07-26,3.090687,0.3172260625800602,0.10989269515331285,0.34266418562634593,0.305621170876178,0.03704301475016791,0.002963893815756792,-0.31936767104900116,0.08372700539291403,-0.33814975012449383,-0.31159487137397074,-0.026554878750523092,0.001801707121566686,0.4708120375886829,0.5024021782004479,0.044038407034615645,1.2788854778801935,1.003458059281308
OSM88,Candi Songgoriti,-7.8672218,112.4927191,soft_positive,1,dry,2024-08-12,0.720913,0.39355004632428053,0.13482660530529333,0.40136137978748465,0.4001607458904813,0.001200633897003367,0.003006907683293276,-0.3711451486560085,0.11021504105027519,-0.38015649662764917,-0.38015711447474915,6.178470999818053e-07,0.00211093554580426,0.5493753481744541,0.5669340887153794,0.01281546314077786,1.3395216287887197,0.9456031119306201
WIKI0005,Candi Sumberawan,-7.85722,112.652,soft_positive,1,dry,2024-08-12,0.720913,0.28267499149502795,0.16195853080713896,0.18651490339167476,0.3062072973167524,-0.11969239392507763,0.004370776723471796,-0.2852957593402541,0.13898464560531043,-0.2152564259790029,-0.30245070175273947,0.08719427577373656,0.0032226818980782253,0.4146119098441649,0.2977550612640084,-0.14647007499633108,1.2034923435495921,1.0036563807553036
WIKI0016,Situs Menggung,-7.67177,111.13019,soft_positive,1,dry,2024-07-26,3.090687,0.405741620847645,0.13930925836656474,0.3648723937321499,0.43840525318365864,-0.07353285945150873,0.002708991348608685,-0.36637715566302914,0.11372431287854777,-0.333801328279029,-0.3924519853305534,0.058650657051524446,0.0020472617868986746,0.5611490854861942,0.5137297393111896,-0.0864185974138858,1.3654262411312954,0.9071918675813034
WIKI0017,Situs Plangatan,-7.63508,111.13254,soft_positive,1,dry,2024-07-26,3.090687,0.3409425737003433,0.10216971649516152,0.2854927677285471,0.3645253681691075,-0.07903260044056043,0.0016993503681768485,-0.3011785004912206,0.08924848187576129,-0.2602930349907402,-0.3203414153825542,0.06004838039181398,0.0012299151272069698,0.499817531510258,0.43881443353358235,-0.0877072976147934,1.3204623167381415,0.9135303389814353
OSM94,Candi Jepara,-6.5245208,110.7752538,soft_positive,1,dry,2024-07-16,0.001765,0.3781303734548214,0.13903103466570524,0.2845783695321633,0.37777287357548306,-0.09319450404331975,0.003076644113931504,-0.35751864177439,0.10592249541454297,-0.2895141100714984,-0.35654649359656176,0.06703238352506335,0.0019291517134300761,0.5325745913414005,0.42804786182139765,-0.10285507076230038,1.3292802241093153,0.9492864209531164
OSM95,Candi Borobudur,-8.2011378,111.088786,soft_positive,1,dry,2024-07-26,3.090687,0.3642811695063486,0.16618024511935267,0.3595812853977939,0.3675939241610472,-0.00801263876325331,0.005353892208413884,-0.3516960677295546,0.1303373218840872,-0.35020087647847553,-0.3553734781115682,0.005172601633092688,0.003590184690921246,0.5103352715420995,0.4980429504602614,-0.016630662587150125,1.2812732310604527,0.9671448420071825
OSM96,Candi Mendut,-7.9405761,112.6271802,soft_positive,1,dry,2024-08-12,0.720913,0.1488782564259955,0.11058002696220658,0.11946926636689958,0.14615708092339086,-0.026687814556491274,0.004598505484112052,-0.17502012519654073,0.0968006194095437,-0.1483775501474624,-0.17339377966556616,0.025016229518103755,0.0037475389631976995,0.24447267141906195,0.2052085818740005,-0.0350812868429026,1.059754659710046,1.0568987646514092
OSM98,Candi Prambanan,-8.1992747,111.0914972,soft_positive,1,dry,2024-07-26,3.090687,0.35054547667569436,0.16957727498341854,0.2649572860373704,0.36921773630704335,-0.10426045026967296,0.005917521906250198,-0.33925263187485144,0.13336241395005796,-0.28969589355389824,-0.3544842643566342,0.06478837080273597,0.00397937233795609,0.4940244148123344,0.40627493925373304,-0.10929025933453118,1.257411785382678,0.970826639948343
OSM100,Candi Plaosan Kidul,-7.7426813,110.5047479,soft_positive,1,dry,2024-07-21,0.068991,0.3453000366318346,0.1239554573526622,0.28268841912917736,0.3550720065013745,-0.07238358737219713,0.004212660263433127,-0.33524949332710596,0.09587755641584367,-0.2953072196187789,-0.3413485498144256,0.04604133019564666,0.002585903305745209,0.5004200495633795,0.4302866764214241,-0.08068677011331055,1.2837818221653936,0.9746360218491164
OSM101,Candi Sewu,-7.940663,112.6343583,soft_positive,1,dry,2024-08-12,0.720913,0.1330486582303295,0.09632235301252881,0.11631843873914609,0.1397711423589676,-0.023452703619821505,0.0034575274299719623,-0.16362104493702564,0.08576232555683831,-0.15529068515260291,-0.1695049080646038,0.01421422291200089,0.0029857558573501237,0.2232501837905957,0.20104883614181118,-0.03275205657909841,1.0470376323687771,1.066712569970761
WIKI0004,Candi Sukuh,-7.6274,111.13118,soft_positive,1,dry,2024-07-26,3.090687,0.3366100973821417,0.08849965447870671,0.32564811093932966,0.3438479174802003,-0.018199806540870667,0.0013295010686561533,-0.2938674393915845,0.0765488473680381,-0.29055413991062784,-0.29962095425175106,0.00906681434112322,0.0009574186140586832,0.4971721663106471,0.4830380085871866,-0.02147542616579845,1.326287817228941,0.9082439458113808
OSM106,Candi Arjuna,-7.8767471,112.6705275,soft_positive,1,dry,2024-08-12,0.720913,0.2542671155820689,0.1370749926965474,0.19079376649927235,0.2782433717449333,-0.08744960524566095,0.004068751407876665,-0.2684425614911122,0.1148437039755628,-0.21966456024380512,-0.28841100822155313,0.06874644797774801,0.002907396749488368,0.3865950913203218,0.3054184047742433,-0.1118796589264171,1.1616721424957526,1.0301798883794864
OSM107,Candi Bima,-7.9435133,112.6349423,soft_positive,1,dry,2024-08-12,0.720913,0.14208811893413587,0.10229523370245962,0.11639176934072835,0.14432305891665553,-0.02793128957592718,0.003826470278247975,-0.1729571400117744,0.08915766074112381,-0.15572339695447754,-0.17511048111408115,0.019387084159603607,0.0031879478675491623,0.23619009340456218,0.20187734214118222,-0.03669050955527908,1.051849395207573,1.0671662689797803
OSM109,Candi Bubrah (Jepara),-6.6034772,110.8649112,soft_positive,1,dry,2024-07-16,0.001765,0.545374966718544,0.07512845904080531,0.5535024386916576,0.5428617048373997,0.0106407338542579,0.0014615647753341188,-0.4755369563086629,0.07104372916509596,-0.4858285052602412,-0.4736307521852913,-0.012197753074949857,0.0010886815289273975,0.7026083504986638,0.7110356177936467,0.01098178323456378,1.5370719150431806,0.8255939937829222
OSM111,Candi Kalasan,-7.9423387,112.6396959,soft_positive,1,dry,2024-08-12,0.720913,0.1471396602190645,0.11257058270478931,0.17263980069317852,0.1393911634800867,0.03324863721309182,0.003905541929963278,-0.1724748818580016,0.09722472567679516,-0.20069051868726984,-0.1658778093414126,-0.03481270934585723,0.0031582632228102994,0.24144676181907415,0.28250132063021965,0.05077181574598569,1.059318591383938,1.0547178211781572
OSM112,Candi Ratu Boko,-7.7710173,110.5040988,soft_positive,1,dry,2024-07-21,0.068991,0.38370096563849193,0.08696607774463558,0.374938200253948,0.3887012109636265,-0.013763010709678503,0.0020000839648403454,-0.3621563553445243,0.0697435927766223,-0.35621641098900797,-0.36625659824337303,0.010040187254365063,0.0013334814212056238,0.5484818244629385,0.53869149048748,-0.01553424103542389,1.4115896068504818,0.949680290750225
OSM113,Candi Sari,-7.9418671,112.6317556,soft_positive,1,dry,2024-08-12,0.720913,0.13848525987617563,0.1029571840379122,0.12278917718117384,0.14128081295315587,-0.018491635771982026,0.0037526381071829747,-0.16900211584368677,0.09196758192986981,-0.16590386426832837,-0.1702184064897045,0.004314542221376116,0.0031920544297154374,0.23031909095318978,0.21276474822674685,-0.020788247404207233,1.0475558117967694,1.0665665537922413
OSM114,Candi Ijo,-7.7837641,110.5114895,soft_positive,1,dry,2024-07-21,0.068991,0.4130642742161752,0.08213095233351293,0.3650333273781425,0.40882476191714956,-0.04379143453900708,0.0014454768952679175,-0.3876971316098926,0.06175296581364619,-0.3553099785216749,-0.384680117390865,0.0293701388691901,0.0009197676161448641,0.5795637198306081,0.5255715024815527,-0.050269627664765615,1.4419643123692152,0.9395762407589711
OSM118,Candi Kidal,-8.0258439,112.7091054,soft_positive,1,dry,2024-08-12,0.720913,0.41734039082332475,0.15957158049870315,0.3231145496362703,0.42851770522429106,-0.10540315558802077,0.0035873647200498444,-0.4014430850818574,0.1260646914086061,-0.3295760622189519,-0.41053964362051176,0.08096358140155985,0.002336187083028472,0.5687099882125695,0.4594943249843664,-0.12293245976556211,1.323415252115449,0.9554615110814982
OSM119,Candi Singosari,-7.8877437,112.6639091,soft_positive,1,dry,2024-08-12,0.720913,0.19426428179833924,0.12200554741136191,0.17322004810038125,0.19434071107456877,-0.02112066297418752,0.004482458402152067,-0.21577092973903564,0.10167103018838541,-0.19520429006289092,-0.21581246241381558,0.02060817235092466,0.0034094912750165067,0.30913730964613634,0.2816540139787651,-0.027669115926241494,1.091841884659787,1.0461147730395046
OSM125,Candi Lor,-8.1796471,113.0723519,soft_positive,1,dry,2024-08-12,0.215202,0.4015073046353884,0.15082792990663585,0.29095522110354355,0.39143481584480055,-0.100479594741257,0.0035828325512710976,-0.3748381612215709,0.12316132503357409,-0.2954360157985302,-0.3649283168290472,0.06949230103051701,0.0024125859007921753,0.5550737884061936,0.4299607981461088,-0.11418829547857573,1.3437016603911742,0.9331771883074303
