lat,lon,burial_all_cm,burial_classical_cm,burial_pre_inscription_cm,nearest_volcano,dist_nearest_km
-8.3,114.05,8.8,0.0,0.0,Raung,19.5
-8.3,114.1,7.6,0.0,0.0,Raung,20.5
-8.3,114.15,6.6,0.0,0.0,Raung,22.8
-8.3,114.2,5.7,0.0,0.0,Raung,26.1
-8.3,114.25,5.0,0.0,0.0,Ijen,26.9
-8.3,114.3,4.3,0.0,0.0,Ijen,27.7
-8.3,114.35,3.8,0.0,0.0,Ijen,29.4
-8.3,114.4,3.3,0.0,0.0,Ijen,32.0
-8.3,114.45,2.9,0.0,0.0,Ijen,35.3
-8.3,114.5,2.4,0.0,0.0,Ijen,39.1
-8.3,114.55,2.1,0.0,0.0,Ijen,43.3
-8.3,114.6,1.9,0.0,0.0,Ijen,47.7
-8.3,114.65,1.7,0.0,0.0,Ijen,52.4
-8.3,114.7,1.5,0.0,0.0,Ijen,57.1
-8.3,114.75,1.3,0.0,0.0,Ijen,62.1
-8.25,110.5,5.9,0.0,0.0,Kelud,202.2
-8.25,110.55,6.7,0.0,0.0,Kelud,196.8
-8.25,110.6,7.6,0.0,0.0,Kelud,191.4
-8.25,110.65,8.6,0.0,0.0,Kelud,186.0
-8.25,110.7,9.8,0.0,0.0,Kelud,180.6
-8.25,110.75,11.2,0.0,0.0,Kelud,175.2
-8.25,110.8,12.7,0.0,0.0,Kelud,169.8
-8.25,110.85,14.4,0.0,0.0,Kelud,164.4
-8.25,110.9,16.4,0.0,0.0,Kelud,159.0
-8.25,110.95,18.7,0.0,0.0,Kelud,153.7
-8.25,111.0,21.4,0.0,0.0,Kelud,148.3
-8.25,111.05,24.4,0.0,0.0,Kelud,143.0
-8.25,111.1,27.8,0.0,0.0,Kelud,137.7
-8.25,111.15,31.8,0.0,0.0,Kelud,132.4
-8.25,111.2,36.4,0.0,0.0,Kelud,127.1
-8.25,111.25,41.6,0.0,0.0,Kelud,121.8
-8.25,111.3,47.7,0.0,0.0,Kelud,116.5
-8.25,111.35,54.7,0.0,0.0,Kelud,111.3
-8.25,111.4,62.7,0.0,0.0,Kelud,106.1
-8.25,111.45,72.2,0.1,0.0,Kelud,100.9
-8.25,111.5,83.0,0.2,0.0,Kelud,95.8
-8.25,111.55,95.5,0.3,0.0,Kelud,90.7
-8.25,111.6,110.0,0.4,0.0,Kelud,85.7
-8.25,111.65,126.7,0.7,0.0,Kelud,80.7
-8.25,111.7,146.0,1.0,0.0,Kelud,75.8
-8.25,111.75,168.2,1.5,0.0,Kelud,71.0
-8.25,111.8,193.6,2.2,0.0,Kelud,66.3
-8.25,111.85,222.5,3.2,0.0,Kelud,61.7
-8.25,111.9,255.1,4.6,0.0,Kelud,57.3
-8.25,111.95,291.5,6.6,0.0,Kelud,53.1
-8.25,112.0,331.3,9.2,0.0,Kelud,49.2
-8.25,112.05,373.6,12.4,0.0,Kelud,45.5
-8.25,112.1,416.8,16.2,0.0,Kelud,42.3
-8.25,112.15,458.1,20.3,0.0,Kelud,39.6
-8.25,112.2,494.0,24.1,0.0,Kelud,37.5
-8.25,112.25,520.7,27.0,0.0,Kelud,36.2
-8.25,112.3,534.4,28.3,0.1,Kelud,35.6
-8.25,112.35,533.8,27.7,0.1,Kelud,35.9
-8.25,112.4,519.9,25.2,0.2,Kelud,37.0
-8.25,112.45,496.3,21.6,0.2,Kelud,38.9
-8.25,112.5,467.3,17.5,0.3,Kelud,41.4
-8.25,112.55,437.2,13.5,0.5,Semeru,43.9
-8.25,112.6,409.6,10.1,0.7,Semeru,38.8
-8.25,112.65,387.9,7.3,0.9,Semeru,33.8
-8.25,112.7,373.3,5.2,1.3,Semeru,29.1
-8.25,112.75,367.5,3.6,1.7,Semeru,24.7
-8.25,112.8,371.1,2.5,2.1,Semeru,20.7
-8.25,112.85,381.1,1.7,2.5,Semeru,17.7
-8.25,112.9,383.7,1.1,2.8,Semeru,16.0
-8.25,112.95,362.5,0.8,2.9,Semeru,16.1
-8.25,113.0,318.5,0.5,2.8,Semeru,18.0
-8.25,113.05,268.3,0.3,2.5,Semeru,21.2
-8.25,113.1,222.3,0.2,2.1,Semeru,25.2
-8.25,113.15,184.1,0.1,1.7,Semeru,29.6
-8.25,113.2,152.6,0.0,1.3,Lamongan,34.2
-8.25,113.25,126.4,0.0,0.9,Lamongan,32.0
-8.25,113.3,105.3,0.0,0.7,Lamongan,30.7
-8.25,113.35,87.9,0.0,0.5,Lamongan,30.4
-8.25,113.4,73.5,0.0,0.3,Lamongan,31.0
-8.25,113.45,61.6,0.0,0.2,Lamongan,32.6
-8.25,113.5,51.8,0.0,0.2,Lamongan,34.9
-8.25,113.55,43.6,0.0,0.1,Lamongan,38.0
-8.25,113.6,36.8,0.0,0.1,Lamongan,41.5
-8.25,113.65,31.2,0.0,0.0,Raung,45.3
-8.25,113.7,26.5,0.0,0.0,Raung,40.1
-8.25,113.75,22.6,0.0,0.0,Raung,35.0
-8.25,113.8,19.3,0.0,0.0,Raung,30.0
-8.25,113.85,16.4,0.0,0.0,Raung,25.3
-8.25,113.9,14.1,0.0,0.0,Raung,20.9
-8.25,113.95,12.1,0.0,0.0,Raung,17.2
-8.25,114.0,10.4,0.0,0.0,Raung,14.6
-8.25,114.05,9.0,0.0,0.0,Raung,13.9
-8.25,114.1,7.8,0.0,0.0,Raung,15.3
-8.25,114.15,6.7,0.0,0.0,Raung,18.3
-8.25,114.2,5.8,0.0,0.0,Ijen,21.8
-8.25,114.25,5.1,0.0,0.0,Ijen,21.4
-8.25,114.3,4.4,0.0,0.0,Ijen,22.3
-8.25,114.35,3.8,0.0,0.0,Ijen,24.4
-8.25,114.4,3.3,0.0,0.0,Ijen,27.5
-8.25,114.45,2.9,0.0,0.0,Ijen,31.3
-8.25,114.5,2.5,0.0,0.0,Ijen,35.5
-8.25,114.55,2.2,0.0,0.0,Ijen,40.1
-8.25,114.6,1.9,0.0,0.0,Ijen,44.8
-8.25,114.65,1.7,0.0,0.0,Ijen,49.7
-8.25,114.7,1.5,0.0,0.0,Ijen,54.7
-8.25,114.75,1.3,0.0,0.0,Ijen,59.9
-8.2,110.5,6.0,0.0,0.0,Kelud,201.3
-8.2,110.55,6.9,0.0,0.0,Kelud,195.9
-8.2,110.6,7.8,0.0,0.0,Kelud,190.4
-8.2,110.65,8.8,0.0,0.0,Kelud,185.0
-8.2,110.7,10.0,0.0,0.0,Kelud,179.6
-8.2,110.75,11.4,0.0,0.0,Kelud,174.1
-8.2,110.8,13.0,0.0,0.0,Kelud,168.7
-8.2,110.85,14.8,0.0,0.0,Kelud,163.3
-8.2,110.9,16.9,0.0,0.0,Kelud,157.9
-8.2,110.95,19.3,0.0,0.0,Kelud,152.5
-8.2,111.0,22.0,0.0,0.0,Kelud,147.1
-8.2,111.05,25.1,0.0,0.0,Kelud,141.7
-8.2,111.1,28.8,0.0,0.0,Kelud,136.3
-8.2,111.15,32.9,0.0,0.0,Kelud,131.0
-8.2,111.2,37.7,0.0,0.0,Kelud,125.6
-8.2,111.25,43.3,0.0,0.0,Kelud,120.3
-8.2,111.3,49.7,0.0,0.0,Kelud,115.0
-8.2,111.35,57.1,0.0,0.0,Kelud,109.7
-8.2,111.4,65.7,0.0,0.0,Kelud,104.4
-8.2,111.45,75.8,0.1,0.0,Kelud,99.1
-8.2,111.5,87.5,0.2,0.0,Kelud,93.9
-8.2,111.55,101.0,0.3,0.0,Kelud,88.7
-8.2,111.6,116.8,0.5,0.0,Kelud,83.5
-8.2,111.65,135.2,0.8,0.0,Kelud,78.4
-8.2,111.7,156.7,1.2,0.0,Kelud,73.4
-8.2,111.75,181.6,1.8,0.0,Kelud,68.4
-8.2,111.8,210.5,2.8,0.0,Kelud,63.5
-8.2,111.85,244.0,4.1,0.0,Kelud,58.7
-8.2,111.9,282.5,6.1,0.0,Kelud,54.0
-8.2,111.95,326.3,8.9,0.0,Kelud,49.5
-8.2,112.0,375.5,12.6,0.0,Kelud,45.3
-8.2,112.05,429.3,17.6,0.0,Kelud,41.3
-8.2,112.1,486.0,23.6,0.0,Kelud,37.8
-8.2,112.15,542.3,30.5,0.0,Kelud,34.7
-8.2,112.2,592.7,37.3,0.0,Kelud,32.3
-8.2,112.25,630.5,42.6,0.1,Kelud,30.7
-8.2,112.3,649.5,45.0,0.1,Kelud,30.0
-8.2,112.35,646.6,43.8,0.1,Kelud,30.4
-8.2,112.4,623.7,39.2,0.2,Kelud,31.7
-8.2,112.45,587.1,32.8,0.3,Kelud,33.8
-8.2,112.5,544.0,25.8,0.4,Kelud,36.7
-8.2,112.55,501.3,19.4,0.6,Kelud,40.1
-8.2,112.6,463.7,14.1,0.9,Semeru,36.9
-8.2,112.65,435.7,9.9,1.3,Semeru,31.6
-8.2,112.7,419.0,6.9,1.8,Semeru,26.5
-8.2,112.75,418.6,4.7,2.5,Semeru,21.5
-8.2,112.8,439.2,3.2,3.2,Semeru,16.9
-8.2,112.85,484.0,2.1,3.9,Semeru,12.9
-8.2,112.9,527.8,1.4,4.4,Semeru,10.5
-8.2,112.95,501.1,0.9,4.6,Semeru,10.7
-8.2,113.0,410.4,0.6,4.4,Semeru,13.4
-8.2,113.05,322.0,0.4,3.9,Semeru,17.4
-8.2,113.1,255.0,0.3,3.2,Semeru,22.1
-8.2,113.15,205.1,0.2,2.5,Semeru,27.1
-8.2,113.2,166.3,0.0,1.8,Lamongan,29.4
-8.2,113.25,135.9,0.0,1.3,Lamongan,26.8
-8.2,113.3,112.2,0.0,0.9,Lamongan,25.2
-8.2,113.35,92.9,0.0,0.6,Lamongan,24.8
-8.2,113.4,77.2,0.0,0.4,Lamongan,25.6
-8.2,113.45,64.4,0.0,0.3,Lamongan,27.5
-8.2,113.5,53.9,0.0,0.2,Lamongan,30.2
-8.2,113.55,45.3,0.0,0.1,Lamongan,33.7
-8.2,113.6,38.2,0.0,0.1,Lamongan,37.6
-8.2,113.65,32.2,0.0,0.1,Lamongan,41.9
-8.2,113.7,27.3,0.0,0.0,Raung,38.6
-8.2,113.75,23.2,0.0,0.0,Raung,33.2
-8.2,113.8,19.8,0.0,0.0,Raung,27.9
-8.2,113.85,16.8,0.0,0.0,Raung,22.7
-8.2,113.9,14.4,0.0,0.0,Raung,17.7
-8.2,113.95,12.4,0.0,0.0,Raung,13.1
-8.2,114.0,10.7,0.0,0.0,Raung,9.5
-8.2,114.05,9.2,0.0,0.0,Raung,8.4
-8.2,114.1,7.9,0.0,0.0,Raung,10.5
-8.2,114.15,6.9,0.0,0.0,Raung,14.5
-8.2,114.2,6.0,0.0,0.0,Ijen,16.5
-8.2,114.25,5.2,0.0,0.0,Ijen,15.8
-8.2,114.3,4.5,0.0,0.0,Ijen,17.0
-8.2,114.35,3.9,0.0,0.0,Ijen,19.8
-8.2,114.4,3.4,0.0,0.0,Ijen,23.5
-8.2,114.45,3.0,0.0,0.0,Ijen,27.8
-8.2,114.5,2.5,0.0,0.0,Ijen,32.5
-8.2,114.55,2.2,0.0,0.0,Ijen,37.4
-8.2,114.6,1.9,0.0,0.0,Ijen,42.5
-8.2,114.65,1.7,0.0,0.0,Ijen,47.6
-8.2,114.7,1.5,0.0,0.0,Ijen,52.8
-8.2,114.75,1.3,0.0,0.0,Ijen,58.1
-8.15,110.5,6.1,0.0,0.0,Kelud,200.6
-8.15,110.55,7.0,0.0,0.0,Kelud,195.1
-8.15,110.6,7.9,0.0,0.0,Kelud,189.6
-8.15,110.65,9.0,0.0,0.0,Kelud,184.2
-8.15,110.7,10.2,0.0,0.0,Kelud,178.7
-8.15,110.75,11.7,0.0,0.0,Kelud,173.3
-8.15,110.8,13.3,0.0,0.0,Kelud,167.8
-8.15,110.85,15.2,0.0,0.0,Kelud,162.4
-8.15,110.9,17.3,0.0,0.0,Kelud,156.9
-8.15,110.95,19.8,0.0,0.0,Kelud,151.5
-8.15,111.0,22.6,0.0,0.0,Kelud,146.1
-8.15,111.05,25.8,0.0,0.0,Kelud,140.7
-8.15,111.1,29.6,0.0,0.0,Kelud,135.2
-8.15,111.15,33.9,0.0,0.0,Kelud,129.8
-8.15,111.2,38.9,0.0,0.0,Kelud,124.4
-8.15,111.25,44.7,0.0,0.0,Kelud,119.0
-8.15,111.3,51.4,0.0,0.0,Kelud,113.6
-8.15,111.35,59.2,0.0,0.0,Kelud,108.3
-8.15,111.4,68.3,0.0,0.0,Kelud,102.9
-8.15,111.45,79.0,0.2,0.0,Kelud,97.6
-8.15,111.5,91.4,0.3,0.0,Kelud,92.3
-8.15,111.55,106.0,0.4,0.0,Kelud,87.0
-8.15,111.6,123.0,0.6,0.0,Kelud,81.7
-8.15,111.65,143.0,0.9,0.0,Kelud,76.5
-8.15,111.7,166.5,1.4,0.0,Kelud,71.3
-8.15,111.75,194.1,2.2,0.0,Kelud,66.1
-8.15,111.8,226.6,3.4,0.0,Kelud,61.0
-8.15,111.85,264.7,5.2,0.0,Kelud,56.0
-8.15,111.9,309.3,7.7,0.0,Kelud,51.2
-8.15,111.95,361.3,11.5,0.0,Kelud,46.4
-8.15,112.0,421.2,16.9,0.0,Kelud,41.8
-8.15,112.05,489.0,24.2,0.0,Kelud,37.5
-8.15,112.1,563.5,33.7,0.0,Kelud,33.5
-8.15,112.15,640.6,45.1,0.0,Kelud,30.0
-8.15,112.2,713.0,57.0,0.0,Kelud,27.2
-8.15,112.25,769.2,66.9,0.1,Kelud,25.3
-8.15,112.3,797.0,71.5,0.1,Kelud,24.5
-8.15,112.35,789.7,69.1,0.1,Kelud,24.9
-8.15,112.4,751.3,60.6,0.2,Kelud,26.5
-8.15,112.45,693.8,48.9,0.3,Kelud,29.0
-8.15,112.5,629.9,37.2,0.5,Kelud,32.3
-8.15,112.55,569.5,27.0,0.8,Kelud,36.2
-8.15,112.6,518.8,19.0,1.2,Semeru,35.8
-8.15,112.65,481.4,13.0,1.7,Semeru,30.3
-8.15,112.7,461.7,8.8,2.5,Semeru,24.9
-8.15,112.75,465.5,5.9,3.5,Semeru,19.5
-8.15,112.8,508.5,3.9,4.7,Semeru,14.2
-8.15,112.85,623.2,2.5,6.0,Semeru,9.2
-8.15,112.9,820.3,1.7,7.0,Semeru,5.3
-8.15,112.95,773.6,1.1,7.4,Semeru,5.6
-8.15,113.0,533.4,0.7,7.0,Semeru,9.8
-8.15,113.05,378.4,0.5,6.0,Semeru,14.8
-8.15,113.1,285.0,0.3,4.7,Semeru,20.1
-8.15,113.15,222.9,0.2,3.5,Semeru,25.5
-8.15,113.2,178.2,0.1,2.5,Lamongan,24.9
-8.15,113.25,143.9,0.0,1.7,Lamongan,21.8
-8.15,113.3,117.5,0.0,1.2,Lamongan,19.8
-8.15,113.35,96.8,0.0,0.8,Lamongan,19.3
-8.15,113.4,80.1,0.0,0.5,Lamongan,20.2
-8.15,113.45,66.6,0.0,0.3,Lamongan,22.6
-8.15,113.5,55.5,0.0,0.2,Lamongan,25.9
-8.15,113.55,46.5,0.0,0.1,Lamongan,29.8
-8.15,113.6,39.1,0.0,0.1,Lamongan,34.2
-8.15,113.65,33.0,0.0,0.1,Lamongan,38.9
-8.15,113.7,27.9,0.0,0.0,Raung,37.7
-8.15,113.75,23.7,0.0,0.0,Raung,32.3
-8.15,113.8,20.2,0.0,0.0,Raung,26.8
-8.15,113.85,17.2,0.0,0.0,Raung,21.3
-8.15,113.9,14.7,0.0,0.0,Raung,15.9
-8.15,113.95,12.6,0.0,0.0,Raung,10.5
-8.15,114.0,10.9,0.0,0.0,Raung,5.4
-8.15,114.05,9.3,0.0,0.0,Raung,2.9
-8.15,114.1,8.1,0.0,0.0,Raung,7.0
-8.15,114.15,7.0,0.0,0.0,Raung,12.2
-8.15,114.2,6.0,0.0,0.0,Ijen,11.2
-8.15,114.25,5.2,0.0,0.0,Ijen,10.3
-8.15,114.3,4.6,0.0,0.0,Ijen,12.1
-8.15,114.35,4.0,0.0,0.0,Ijen,15.7
-8.15,114.4,3.5,0.0,0.0,Ijen,20.2
-8.15,114.45,3.0,0.0,0.0,Ijen,25.1
-8.15,114.5,2.6,0.0,0.0,Ijen,30.2
-8.15,114.55,2.2,0.0,0.0,Ijen,35.4
-8.15,114.6,2.0,0.0,0.0,Ijen,40.7
-8.15,114.65,1.7,0.0,0.0,Ijen,46.1
-8.15,114.7,1.5,0.0,0.0,Ijen,51.4
