lat,lon,sed_rate_mm_yr,depth_400ce_m,depth_200bce_m,depth_1000bce_m
-7.349999999999984,112.99999999999983,0.73,1.2,1.6,2.2
-7.349999999999984,113.04999999999983,0.69,1.1,1.5,2.1
-7.349999999999984,113.09999999999982,0.65,1.1,1.4,2.0
-7.349999999999984,113.14999999999982,0.61,1.0,1.4,1.9
-7.349999999999984,113.19999999999982,0.59,1.0,1.3,1.8
-7.349999999999984,113.24999999999982,0.57,0.9,1.3,1.7
-7.349999999999984,113.29999999999981,0.55,0.9,1.2,1.7
-7.349999999999984,113.34999999999981,0.54,0.9,1.2,1.6
-7.349999999999984,113.3999999999998,0.53,0.9,1.2,1.6
-7.349999999999984,113.4499999999998,0.53,0.9,1.2,1.6
-7.349999999999984,113.4999999999998,0.52,0.8,1.2,1.6
-7.349999999999984,113.5499999999998,0.52,0.8,1.2,1.6
-7.349999999999984,113.5999999999998,0.51,0.8,1.1,1.6
-7.349999999999984,113.64999999999979,0.51,0.8,1.1,1.6
-7.349999999999984,113.69999999999979,0.51,0.8,1.1,1.5
-7.349999999999984,113.74999999999979,0.51,0.8,1.1,1.5
-7.349999999999984,113.79999999999978,0.51,0.8,1.1,1.6
-7.349999999999984,113.84999999999978,0.51,0.8,1.1,1.6
-7.349999999999984,113.89999999999978,0.51,0.8,1.1,1.6
-7.349999999999984,113.94999999999978,0.51,0.8,1.1,1.6
-7.349999999999984,113.99999999999977,0.52,0.8,1.1,1.6
-7.349999999999984,114.04999999999977,0.52,0.8,1.1,1.6
-7.349999999999984,114.09999999999977,0.52,0.8,1.1,1.6
-7.349999999999984,114.14999999999976,0.52,0.8,1.2,1.6
-7.349999999999984,114.19999999999976,0.52,0.8,1.1,1.6
-7.349999999999984,114.24999999999976,0.52,0.8,1.1,1.6
-7.349999999999984,114.29999999999976,0.52,0.8,1.1,1.6
-7.349999999999984,114.34999999999975,0.51,0.8,1.1,1.6
-7.349999999999984,114.39999999999975,0.51,0.8,1.1,1.6
-7.349999999999984,114.44999999999975,0.51,0.8,1.1,1.5
-7.299999999999983,110.0,4.8,7.8,10.7,14.5
-7.299999999999983,110.05,3.56,5.8,7.9,10.8
-7.299999999999983,110.1,2.72,4.4,6.1,8.2
-7.299999999999983,110.14999999999999,2.19,3.6,4.9,6.6
-7.299999999999983,110.19999999999999,1.86,3.0,4.1,5.6
-7.299999999999983,110.24999999999999,1.68,2.7,3.7,5.1
-7.299999999999983,110.29999999999998,1.6,2.6,3.6,4.8
-7.299999999999983,110.34999999999998,1.57,2.5,3.5,4.7
-7.299999999999983,110.39999999999998,1.55,2.5,3.4,4.7
-7.299999999999983,110.44999999999997,1.5,2.4,3.3,4.5
-7.299999999999983,110.49999999999997,1.41,2.3,3.1,4.3
-7.299999999999983,110.54999999999997,1.29,2.1,2.9,3.9
-7.299999999999983,110.59999999999997,1.16,1.9,2.6,3.5
-7.299999999999983,110.64999999999996,1.03,1.7,2.3,3.1
-7.299999999999983,110.69999999999996,0.92,1.5,2.0,2.8
-7.299999999999983,110.74999999999996,0.83,1.4,1.9,2.5
-7.299999999999983,110.79999999999995,0.77,1.3,1.7,2.3
-7.299999999999983,110.84999999999995,0.73,1.2,1.6,2.2
-7.299999999999983,110.89999999999995,0.71,1.2,1.6,2.1
-7.299999999999983,110.94999999999995,0.7,1.1,1.6,2.1
-7.299999999999983,110.99999999999994,0.71,1.1,1.6,2.1
-7.299999999999983,111.04999999999994,0.72,1.2,1.6,2.2
-7.299999999999983,111.09999999999994,0.73,1.2,1.6,2.2
-7.299999999999983,111.14999999999993,0.73,1.2,1.6,2.2
-7.299999999999983,111.19999999999993,0.73,1.2,1.6,2.2
-7.299999999999983,111.24999999999993,0.72,1.2,1.6,2.2
-7.299999999999983,111.29999999999993,0.7,1.1,1.6,2.1
-7.299999999999983,111.34999999999992,0.67,1.1,1.5,2.0
-7.299999999999983,111.39999999999992,0.64,1.0,1.4,1.9
-7.299999999999983,111.44999999999992,0.62,1.0,1.4,1.9
-7.299999999999983,111.49999999999991,0.59,1.0,1.3,1.8
-7.299999999999983,111.54999999999991,0.57,0.9,1.3,1.7
-7.299999999999983,111.59999999999991,0.56,0.9,1.2,1.7
-7.299999999999983,111.6499999999999,0.55,0.9,1.2,1.7
-7.299999999999983,111.6999999999999,0.54,0.9,1.2,1.6
-7.299999999999983,111.7499999999999,0.54,0.9,1.2,1.6
-7.299999999999983,111.7999999999999,0.53,0.9,1.2,1.6
-7.299999999999983,111.8499999999999,0.54,0.9,1.2,1.6
-7.299999999999983,111.89999999999989,0.54,0.9,1.2,1.6
-7.299999999999983,111.94999999999989,0.55,0.9,1.2,1.7
-7.299999999999983,111.99999999999989,0.56,0.9,1.3,1.7
-7.299999999999983,112.04999999999988,0.58,0.9,1.3,1.8
-7.299999999999983,112.09999999999988,0.6,1.0,1.3,1.8
-7.299999999999983,112.14999999999988,0.63,1.0,1.4,1.9
-7.299999999999983,112.19999999999987,0.66,1.1,1.5,2.0
-7.299999999999983,112.24999999999987,0.7,1.1,1.6,2.1
-7.299999999999983,112.29999999999987,0.75,1.2,1.7,2.3
-7.299999999999983,112.34999999999987,0.8,1.3,1.8,2.4
-7.299999999999983,112.39999999999986,0.86,1.4,1.9,2.6
-7.299999999999983,112.44999999999986,0.92,1.5,2.0,2.8
-7.299999999999983,112.49999999999986,0.97,1.6,2.2,2.9
-7.299999999999983,112.54999999999986,1.01,1.6,2.2,3.1
-7.299999999999983,112.59999999999985,1.03,1.7,2.3,3.1
-7.299999999999983,112.64999999999985,1.03,1.7,2.3,3.1
-7.299999999999983,112.69999999999985,1.0,1.6,2.2,3.0
-7.299999999999983,112.74999999999984,0.95,1.5,2.1,2.9
-7.299999999999983,112.79999999999984,0.89,1.5,2.0,2.7
-7.299999999999983,112.84999999999984,0.83,1.4,1.9,2.5
-7.299999999999983,112.89999999999984,0.78,1.3,1.7,2.3
-7.299999999999983,112.94999999999983,0.72,1.2,1.6,2.2
-7.299999999999983,112.99999999999983,0.68,1.1,1.5,2.1
-7.299999999999983,113.04999999999983,0.64,1.0,1.4,1.9
-7.299999999999983,113.09999999999982,0.61,1.0,1.4,1.9
-7.299999999999983,113.14999999999982,0.59,1.0,1.3,1.8
-7.299999999999983,113.19999999999982,0.57,0.9,1.3,1.7
-7.299999999999983,113.24999999999982,0.55,0.9,1.2,1.7
-7.299999999999983,113.29999999999981,0.54,0.9,1.2,1.6
-7.299999999999983,113.34999999999981,0.53,0.9,1.2,1.6
-7.299999999999983,113.3999999999998,0.53,0.9,1.2,1.6
-7.299999999999983,113.4499999999998,0.52,0.8,1.2,1.6
-7.299999999999983,113.4999999999998,0.52,0.8,1.1,1.6
-7.299999999999983,113.5499999999998,0.51,0.8,1.1,1.6
-7.299999999999983,113.5999999999998,0.51,0.8,1.1,1.5
-7.299999999999983,113.64999999999979,0.51,0.8,1.1,1.5
-7.299999999999983,113.69999999999979,0.51,0.8,1.1,1.5
-7.299999999999983,113.74999999999979,0.51,0.8,1.1,1.5
-7.299999999999983,113.79999999999978,0.51,0.8,1.1,1.5
-7.299999999999983,113.84999999999978,0.51,0.8,1.1,1.5
-7.299999999999983,113.89999999999978,0.51,0.8,1.1,1.5
-7.299999999999983,113.94999999999978,0.51,0.8,1.1,1.5
-7.299999999999983,113.99999999999977,0.51,0.8,1.1,1.5
-7.299999999999983,114.04999999999977,0.51,0.8,1.1,1.5
-7.299999999999983,114.09999999999977,0.51,0.8,1.1,1.5
-7.299999999999983,114.14999999999976,0.51,0.8,1.1,1.5
-7.299999999999983,114.19999999999976,0.51,0.8,1.1,1.5
-7.299999999999983,114.24999999999976,0.51,0.8,1.1,1.5
-7.299999999999983,114.29999999999976,0.51,0.8,1.1,1.5
-7.299999999999983,114.34999999999975,0.51,0.8,1.1,1.5
-7.299999999999983,114.39999999999975,0.51,0.8,1.1,1.5
-7.299999999999983,114.44999999999975,0.51,0.8,1.1,1.5
-7.249999999999982,110.0,3.69,6.0,8.2,11.2
-7.249999999999982,110.05,3.16,5.1,7.0,9.6
-7.249999999999982,110.1,2.52,4.1,5.6,7.6
-7.249999999999982,110.14999999999999,2.04,3.3,4.5,6.2
-7.249999999999982,110.19999999999999,1.72,2.8,3.8,5.2
-7.249999999999982,110.24999999999999,1.52,2.5,3.4,4.6
-7.249999999999982,110.29999999999998,1.4,2.3,3.1,4.2
-7.249999999999982,110.34999999999998,1.34,2.2,3.0,4.0
-7.249999999999982,110.39999999999998,1.29,2.1,2.9,3.9
-7.249999999999982,110.44999999999997,1.24,2.0,2.8,3.7
-7.249999999999982,110.49999999999997,1.17,1.9,2.6,3.5
-7.249999999999982,110.54999999999997,1.08,1.8,2.4,3.3
-7.249999999999982,110.59999999999997,0.99,1.6,2.2,3.0
-7.249999999999982,110.64999999999996,0.91,1.5,2.0,2.7
-7.249999999999982,110.69999999999996,0.83,1.3,1.8,2.5
-7.249999999999982,110.74999999999996,0.77,1.2,1.7,2.3
-7.249999999999982,110.79999999999995,0.72,1.2,1.6,2.2
-7.249999999999982,110.84999999999995,0.69,1.1,1.5,2.1
-7.249999999999982,110.89999999999995,0.67,1.1,1.5,2.0
-7.249999999999982,110.94999999999995,0.66,1.1,1.5,2.0
-7.249999999999982,110.99999999999994,0.66,1.1,1.5,2.0
-7.249999999999982,111.04999999999994,0.66,1.1,1.5,2.0
-7.249999999999982,111.09999999999994,0.66,1.1,1.5,2.0
-7.249999999999982,111.14999999999993,0.67,1.1,1.5,2.0
-7.249999999999982,111.19999999999993,0.66,1.1,1.5,2.0
-7.249999999999982,111.24999999999993,0.65,1.1,1.5,2.0
-7.249999999999982,111.29999999999993,0.64,1.0,1.4,1.9
-7.249999999999982,111.34999999999992,0.62,1.0,1.4,1.9
-7.249999999999982,111.39999999999992,0.61,1.0,1.3,1.8
-7.249999999999982,111.44999999999992,0.59,1.0,1.3,1.8
-7.249999999999982,111.49999999999991,0.57,0.9,1.3,1.7
-7.249999999999982,111.54999999999991,0.56,0.9,1.2,1.7
-7.249999999999982,111.59999999999991,0.55,0.9,1.2,1.7
-7.249999999999982,111.6499999999999,0.54,0.9,1.2,1.6
-7.249999999999982,111.6999999999999,0.53,0.9,1.2,1.6
-7.249999999999982,111.7499999999999,0.53,0.9,1.2,1.6
-7.249999999999982,111.7999999999999,0.53,0.9,1.2,1.6
-7.249999999999982,111.8499999999999,0.53,0.9,1.2,1.6
-7.249999999999982,111.89999999999989,0.53,0.9,1.2,1.6
-7.249999999999982,111.94999999999989,0.54,0.9,1.2,1.6
-7.249999999999982,111.99999999999989,0.55,0.9,1.2,1.7
-7.249999999999982,112.04999999999988,0.56,0.9,1.2,1.7
-7.249999999999982,112.09999999999988,0.58,0.9,1.3,1.7
-7.249999999999982,112.14999999999988,0.6,1.0,1.3,1.8
-7.249999999999982,112.19999999999987,0.62,1.0,1.4,1.9
-7.249999999999982,112.24999999999987,0.65,1.1,1.4,2.0
-7.249999999999982,112.29999999999987,0.68,1.1,1.5,2.1
-7.249999999999982,112.34999999999987,0.72,1.2,1.6,2.2
-7.249999999999982,112.39999999999986,0.76,1.2,1.7,2.3
-7.249999999999982,112.44999999999986,0.8,1.3,1.8,2.4
-7.249999999999982,112.49999999999986,0.83,1.4,1.8,2.5
-7.249999999999982,112.54999999999986,0.86,1.4,1.9,2.6
-7.249999999999982,112.59999999999985,0.87,1.4,1.9,2.6
-7.249999999999982,112.64999999999985,0.87,1.4,1.9,2.6
-7.249999999999982,112.69999999999985,0.85,1.4,1.9,2.6
-7.249999999999982,112.74999999999984,0.82,1.3,1.8,2.5
-7.249999999999982,112.79999999999984,0.78,1.3,1.7,2.4
-7.249999999999982,112.84999999999984,0.74,1.2,1.7,2.2
-7.249999999999982,112.89999999999984,0.7,1.1,1.6,2.1
-7.249999999999982,112.94999999999983,0.67,1.1,1.5,2.0
-7.249999999999982,112.99999999999983,0.64,1.0,1.4,1.9
-7.249999999999982,113.04999999999983,0.61,1.0,1.4,1.8
-7.249999999999982,113.09999999999982,0.59,1.0,1.3,1.8
-7.249999999999982,113.14999999999982,0.57,0.9,1.3,1.7
-7.249999999999982,113.19999999999982,0.55,0.9,1.2,1.7
-7.249999999999982,113.24999999999982,0.54,0.9,1.2,1.6
-7.249999999999982,113.29999999999981,0.53,0.9,1.2,1.6
-7.249999999999982,113.34999999999981,0.53,0.9,1.2,1.6
-7.249999999999982,113.3999999999998,0.52,0.8,1.2,1.6
-7.249999999999982,113.4499999999998,0.52,0.8,1.1,1.6
-7.249999999999982,113.4999999999998,0.51,0.8,1.1,1.6
-7.249999999999982,113.5499999999998,0.51,0.8,1.1,1.5
-7.249999999999982,113.5999999999998,0.51,0.8,1.1,1.5
-7.249999999999982,113.64999999999979,0.51,0.8,1.1,1.5
-7.249999999999982,113.69999999999979,0.51,0.8,1.1,1.5
-7.249999999999982,113.74999999999979,0.51,0.8,1.1,1.5
-7.249999999999982,113.79999999999978,0.51,0.8,1.1,1.5
-7.249999999999982,113.84999999999978,0.51,0.8,1.1,1.5
-7.249999999999982,113.89999999999978,0.51,0.8,1.1,1.5
-7.249999999999982,113.94999999999978,0.51,0.8,1.1,1.5
-7.249999999999982,113.99999999999977,0.51,0.8,1.1,1.5
-7.249999999999982,114.04999999999977,0.51,0.8,1.1,1.5
-7.249999999999982,114.09999999999977,0.51,0.8,1.1,1.5
-7.249999999999982,114.14999999999976,0.51,0.8,1.1,1.5
-7.249999999999982,114.19999999999976,0.51,0.8,1.1,1.5
-7.249999999999982,114.24999999999976,0.51,0.8,1.1,1.5
-7.249999999999982,114.29999999999976,0.51,0.8,1.1,1.5
-7.249999999999982,114.34999999999975,0.51,0.8,1.1,1.5
-7.249999999999982,114.39999999999975,0.51,0.8,1.1,1.5
-7.249999999999982,114.44999999999975,0.51,0.8,1.1,1.5
-7.1999999999999815,110.0,2.72,4.4,6.1,8.2
-7.1999999999999815,110.05,2.51,4.1,5.6,7.6
-7.1999999999999815,110.1,2.14,3.5,4.8,6.5
-7.1999999999999815,110.14999999999999,1.8,2.9,4.0,5.4
-7.1999999999999815,110.19999999999999,1.54,2.5,3.4,4.6
-7.1999999999999815,110.24999999999999,1.35,2.2,3.0,4.1
-7.1999999999999815,110.29999999999998,1.23,2.0,2.7,3.7
-7.1999999999999815,110.34999999999998,1.16,1.9,2.6,3.5
-7.1999999999999815,110.39999999999998,1.1,1.8,2.4,3.3
-7.1999999999999815,110.44999999999997,1.05,1.7,2.3,3.2
-7.1999999999999815,110.49999999999997,0.99,1.6,2.2,3.0
-7.1999999999999815,110.54999999999997,0.93,1.5,2.1,2.8
-7.1999999999999815,110.59999999999997,0.87,1.4,1.9,2.6
-7.1999999999999815,110.64999999999996,0.81,1.3,1.8,2.4
-7.1999999999999815,110.69999999999996,0.75,1.2,1.7,2.3
-7.1999999999999815,110.74999999999996,0.71,1.2,1.6,2.1
-7.1999999999999815,110.79999999999995,0.67,1.1,1.5,2.0
-7.1999999999999815,110.84999999999995,0.65,1.1,1.4,2.0
-7.1999999999999815,110.89999999999995,0.63,1.0,1.4,1.9
-7.1999999999999815,110.94999999999995,0.62,1.0,1.4,1.9
-7.1999999999999815,110.99999999999994,0.62,1.0,1.4,1.9
-7.1999999999999815,111.04999999999994,0.62,1.0,1.4,1.9
-7.1999999999999815,111.09999999999994,0.62,1.0,1.4,1.9
-7.1999999999999815,111.14999999999993,0.62,1.0,1.4,1.9
-7.1999999999999815,111.19999999999993,0.62,1.0,1.4,1.9
-7.1999999999999815,111.24999999999993,0.61,1.0,1.4,1.8
-7.1999999999999815,111.29999999999993,0.6,1.0,1.3,1.8
-7.1999999999999815,111.34999999999992,0.59,1.0,1.3,1.8
-7.1999999999999815,111.39999999999992,0.58,0.9,1.3,1.7
-7.1999999999999815,111.44999999999992,0.56,0.9,1.3,1.7
-7.1999999999999815,111.49999999999991,0.55,0.9,1.2,1.7
-7.1999999999999815,111.54999999999991,0.54,0.9,1.2,1.6
-7.1999999999999815,111.59999999999991,0.54,0.9,1.2,1.6
-7.1999999999999815,111.6499999999999,0.53,0.9,1.2,1.6
-7.1999999999999815,111.6999999999999,0.53,0.9,1.2,1.6
-7.1999999999999815,111.7499999999999,0.52,0.9,1.2,1.6
-7.1999999999999815,111.7999999999999,0.52,0.8,1.2,1.6
-7.1999999999999815,111.8499999999999,0.52,0.9,1.2,1.6
-7.1999999999999815,111.89999999999989,0.53,0.9,1.2,1.6
-7.1999999999999815,111.94999999999989,0.53,0.9,1.2,1.6
-7.1999999999999815,111.99999999999989,0.54,0.9,1.2,1.6
-7.1999999999999815,112.04999999999988,0.55,0.9,1.2,1.7
-7.1999999999999815,112.09999999999988,0.56,0.9,1.2,1.7
-7.1999999999999815,112.14999999999988,0.57,0.9,1.3,1.7
-7.1999999999999815,112.19999999999987,0.59,1.0,1.3,1.8
-7.1999999999999815,112.24999999999987,0.61,1.0,1.4,1.8
-7.1999999999999815,112.29999999999987,0.63,1.0,1.4,1.9
-7.1999999999999815,112.34999999999987,0.66,1.1,1.5,2.0
-7.1999999999999815,112.39999999999986,0.69,1.1,1.5,2.1
-7.1999999999999815,112.44999999999986,0.71,1.2,1.6,2.1
-7.1999999999999815,112.49999999999986,0.73,1.2,1.6,2.2
-7.1999999999999815,112.54999999999986,0.75,1.2,1.7,2.3
-7.1999999999999815,112.59999999999985,0.75,1.2,1.7,2.3
-7.1999999999999815,112.64999999999985,0.75,1.2,1.7,2.3
-7.1999999999999815,112.69999999999985,0.74,1.2,1.7,2.2
-7.1999999999999815,112.74999999999984,0.72,1.2,1.6,2.2
-7.1999999999999815,112.79999999999984,0.7,1.1,1.6,2.1
-7.1999999999999815,112.84999999999984,0.67,1.1,1.5,2.0
-7.1999999999999815,112.89999999999984,0.65,1.1,1.4,2.0
-7.1999999999999815,112.94999999999983,0.62,1.0,1.4,1.9
-7.1999999999999815,112.99999999999983,0.6,1.0,1.3,1.8
-7.1999999999999815,113.04999999999983,0.58,0.9,1.3,1.8
-7.1999999999999815,113.09999999999982,0.57,0.9,1.3,1.7
-7.1999999999999815,113.14999999999982,0.55,0.9,1.2,1.7
-7.1999999999999815,113.19999999999982,0.54,0.9,1.2,1.6
-7.1999999999999815,113.24999999999982,0.53,0.9,1.2,1.6
-7.1999999999999815,113.29999999999981,0.53,0.9,1.2,1.6
-7.1999999999999815,113.34999999999981,0.52,0.8,1.2,1.6
-7.1999999999999815,113.3999999999998,0.52,0.8,1.1,1.6
-7.1999999999999815,113.4499999999998,0.51,0.8,1.1,1.6
-7.1999999999999815,113.4999999999998,0.51,0.8,1.1,1.5
-7.1999999999999815,113.5499999999998,0.51,0.8,1.1,1.5
-7.1999999999999815,113.5999999999998,0.51,0.8,1.1,1.5
-7.1999999999999815,113.64999999999979,0.51,0.8,1.1,1.5
-7.1999999999999815,113.69999999999979,0.51,0.8,1.1,1.5
-7.1999999999999815,113.74999999999979,0.51,0.8,1.1,1.5
-7.1999999999999815,113.79999999999978,0.5,0.8,1.1,1.5
-7.1999999999999815,113.84999999999978,0.5,0.8,1.1,1.5
-7.1999999999999815,113.89999999999978,0.51,0.8,1.1,1.5
-7.1999999999999815,113.94999999999978,0.51,0.8,1.1,1.5
-7.1999999999999815,113.99999999999977,0.51,0.8,1.1,1.5
-7.1999999999999815,114.04999999999977,0.51,0.8,1.1,1.5
-7.1999999999999815,114.09999999999977,0.51,0.8,1.1,1.5
-7.1999999999999815,114.14999999999976,0.51,0.8,1.1,1.5
-7.1999999999999815,114.19999999999976,0.51,0.8,1.1,1.5
-7.1999999999999815,114.24999999999976,0.51,0.8,1.1,1.5
-7.1999999999999815,114.29999999999976,0.51,0.8,1.1,1.5
-7.1999999999999815,114.34999999999975,0.5,0.8,1.1,1.5
-7.1999999999999815,114.39999999999975,0.5,0.8,1.1,1.5
-7.1999999999999815,114.44999999999975,0.5,0.8,1.1,1.5
-7.149999999999981,110.0,2.04,3.3,4.6,6.2
-7.149999999999981,110.05,1.95,3.2,4.3,5.9
-7.149999999999981,110.1,1.75,2.8,3.9,5.3
-7.149999999999981,110.14999999999999,1.53,2.5,3.4,4.6
-7.149999999999981,110.19999999999999,1.34,2.2,3.0,4.0
-7.149999999999981,110.24999999999999,1.19,1.9,2.7,3.6
-7.149999999999981,110.29999999999998,1.09,1.8,2.4,3.3
-7.149999999999981,110.34999999999998,1.01,1.6,2.3,3.1
-7.149999999999981,110.39999999999998,0.96,1.6,2.1,2.9
-7.149999999999981,110.44999999999997,0.91,1.5,2.0,2.7
-7.149999999999981,110.49999999999997,0.86,1.4,1.9,2.6
-7.149999999999981,110.54999999999997,0.82,1.3,1.8,2.5
-7.149999999999981,110.59999999999997,0.77,1.3,1.7,2.3
-7.149999999999981,110.64999999999996,0.73,1.2,1.6,2.2
-7.149999999999981,110.69999999999996,0.69,1.1,1.5,2.1
-7.149999999999981,110.74999999999996,0.66,1.1,1.5,2.0
-7.149999999999981,110.79999999999995,0.63,1.0,1.4,1.9
-7.149999999999981,110.84999999999995,0.62,1.0,1.4,1.9
-7.149999999999981,110.89999999999995,0.6,1.0,1.3,1.8
-7.149999999999981,110.94999999999995,0.59,1.0,1.3,1.8
-7.149999999999981,110.99999999999994,0.59,1.0,1.3,1.8
-7.149999999999981,111.04999999999994,0.59,1.0,1.3,1.8
-7.149999999999981,111.09999999999994,0.59,1.0,1.3,1.8
-7.149999999999981,111.14999999999993,0.58,0.9,1.3,1.8
-7.149999999999981,111.19999999999993,0.58,0.9,1.3,1.8
-7.149999999999981,111.24999999999993,0.58,0.9,1.3,1.7
-7.149999999999981,111.29999999999993,0.57,0.9,1.3,1.7
-7.149999999999981,111.34999999999992,0.56,0.9,1.3,1.7
-7.149999999999981,111.39999999999992,0.56,0.9,1.2,1.7
-7.149999999999981,111.44999999999992,0.55,0.9,1.2,1.7
-7.149999999999981,111.49999999999991,0.54,0.9,1.2,1.6
-7.149999999999981,111.54999999999991,0.53,0.9,1.2,1.6
-7.149999999999981,111.59999999999991,0.53,0.9,1.2,1.6
-7.149999999999981,111.6499999999999,0.52,0.9,1.2,1.6
-7.149999999999981,111.6999999999999,0.52,0.8,1.2,1.6
-7.149999999999981,111.7499999999999,0.52,0.8,1.2,1.6
-7.149999999999981,111.7999999999999,0.52,0.8,1.2,1.6
-7.149999999999981,111.8499999999999,0.52,0.8,1.2,1.6
-7.149999999999981,111.89999999999989,0.52,0.8,1.2,1.6
-7.149999999999981,111.94999999999989,0.52,0.9,1.2,1.6
-7.149999999999981,111.99999999999989,0.53,0.9,1.2,1.6
-7.149999999999981,112.04999999999988,0.54,0.9,1.2,1.6
-7.149999999999981,112.09999999999988,0.54,0.9,1.2,1.6
-7.149999999999981,112.14999999999988,0.56,0.9,1.2,1.7
-7.149999999999981,112.19999999999987,0.57,0.9,1.3,1.7
-7.149999999999981,112.24999999999987,0.58,0.9,1.3,1.8
-7.149999999999981,112.29999999999987,0.6,1.0,1.3,1.8
-7.149999999999981,112.34999999999987,0.61,1.0,1.4,1.9
-7.149999999999981,112.39999999999986,0.63,1.0,1.4,1.9
-7.149999999999981,112.44999999999986,0.65,1.1,1.4,2.0
-7.149999999999981,112.49999999999986,0.66,1.1,1.5,2.0
-7.149999999999981,112.54999999999986,0.67,1.1,1.5,2.0
-7.149999999999981,112.59999999999985,0.68,1.1,1.5,2.0
-7.149999999999981,112.64999999999985,0.68,1.1,1.5,2.0
-7.149999999999981,112.69999999999985,0.67,1.1,1.5,2.0
-7.149999999999981,112.74999999999984,0.66,1.1,1.5,2.0
-7.149999999999981,112.79999999999984,0.64,1.0,1.4,1.9
-7.149999999999981,112.84999999999984,0.63,1.0,1.4,1.9
-7.149999999999981,112.89999999999984,0.61,1.0,1.4,1.8
-7.149999999999981,112.94999999999983,0.59,1.0,1.3,1.8
-7.149999999999981,112.99999999999983,0.58,0.9,1.3,1.7
-7.149999999999981,113.04999999999983,0.56,0.9,1.3,1.7
-7.149999999999981,113.09999999999982,0.55,0.9,1.2,1.7
-7.149999999999981,113.14999999999982,0.54,0.9,1.2,1.6
-7.149999999999981,113.19999999999982,0.53,0.9,1.2,1.6
-7.149999999999981,113.24999999999982,0.53,0.9,1.2,1.6
-7.149999999999981,113.29999999999981,0.52,0.8,1.2,1.6
-7.149999999999981,113.34999999999981,0.52,0.8,1.1,1.6
-7.149999999999981,113.3999999999998,0.51,0.8,1.1,1.6
-7.149999999999981,113.4499999999998,0.51,0.8,1.1,1.5
-7.149999999999981,113.4999999999998,0.51,0.8,1.1,1.5
-7.149999999999981,113.5499999999998,0.51,0.8,1.1,1.5
-7.149999999999981,113.5999999999998,0.51,0.8,1.1,1.5
-7.149999999999981,113.64999999999979,0.5,0.8,1.1,1.5
-7.149999999999981,113.69999999999979,0.5,0.8,1.1,1.5
-7.149999999999981,113.74999999999979,0.5,0.8,1.1,1.5
-7.149999999999981,113.79999999999978,0.5,0.8,1.1,1.5
-7.149999999999981,113.84999999999978,0.5,0.8,1.1,1.5
-7.149999999999981,113.89999999999978,0.5,0.8,1.1,1.5
-7.149999999999981,113.94999999999978,0.5,0.8,1.1,1.5
-7.149999999999981,113.99999999999977,0.5,0.8,1.1,1.5
-7.149999999999981,114.04999999999977,0.5,0.8,1.1,1.5
-7.149999999999981,114.09999999999977,0.5,0.8,1.1,1.5
-7.149999999999981,114.14999999999976,0.5,0.8,1.1,1.5
-7.149999999999981,114.19999999999976,0.5,0.8,1.1,1.5
-7.149999999999981,114.24999999999976,0.5,0.8,1.1,1.5
-7.149999999999981,114.29999999999976,0.5,0.8,1.1,1.5
-7.149999999999981,114.34999999999975,0.5,0.8,1.1,1.5
-7.149999999999981,114.39999999999975,0.5,0.8,1.1,1.5
-7.149999999999981,114.44999999999975,0.5,0.8,1.1,1.5
-7.09999999999998,110.0,1.57,2.6,3.5,4.8
-7.09999999999998,110.05,1.52,2.5,3.4,4.6
-7.09999999999998,110.1,1.41,2.3,3.1,4.3
-7.09999999999998,110.14999999999999,1.28,2.1,2.8,3.9
-7.09999999999998,110.19999999999999,1.15,1.9,2.6,3.5
-7.09999999999998,110.24999999999999,1.04,1.7,2.3,3.2
-7.09999999999998,110.29999999999998,0.96,1.6,2.1,2.9
-7.09999999999998,110.34999999999998,0.9,1.5,2.0,2.7
-7.09999999999998,110.39999999999998,0.85,1.4,1.9,2.6
-7.09999999999998,110.44999999999997,0.81,1.3,1.8,2.4
-7.09999999999998,110.49999999999997,0.77,1.3,1.7,2.3
-7.09999999999998,110.54999999999997,0.73,1.2,1.6,2.2
-7.09999999999998,110.59999999999997,0.7,1.1,1.6,2.1
-7.09999999999998,110.64999999999996,0.67,1.1,1.5,2.0
-7.09999999999998,110.69999999999996,0.65,1.0,1.4,2.0
-7.09999999999998,110.74999999999996,0.62,1.0,1.4,1.9
-7.09999999999998,110.79999999999995,0.6,1.0,1.3,1.8
-7.09999999999998,110.84999999999995,0.59,1.0,1.3,1.8
-7.09999999999998,110.89999999999995,0.58,0.9,1.3,1.7
-7.09999999999998,110.94999999999995,0.57,0.9,1.3,1.7
-7.09999999999998,110.99999999999994,0.57,0.9,1.3,1.7
-7.09999999999998,111.04999999999994,0.56,0.9,1.3,1.7
-7.09999999999998,111.09999999999994,0.56,0.9,1.3,1.7
-7.09999999999998,111.14999999999993,0.56,0.9,1.2,1.7
-7.09999999999998,111.19999999999993,0.56,0.9,1.2,1.7
-7.09999999999998,111.24999999999993,0.55,0.9,1.2,1.7
-7.09999999999998,111.29999999999993,0.55,0.9,1.2,1.7
-7.09999999999998,111.34999999999992,0.55,0.9,1.2,1.6
-7.09999999999998,111.39999999999992,0.54,0.9,1.2,1.6
-7.09999999999998,111.44999999999992,0.53,0.9,1.2,1.6
-7.09999999999998,111.49999999999991,0.53,0.9,1.2,1.6
